elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
0.499999583,0,0,0,0,0,0,0,0,0,0,2.735552,0,0,12.6,20,49408,0.0199999921,4,0.0298,0.0138,0.0071,1,1375.076,0.0115900617,-0.0279741287,10.1788979,0.319017947,1,1,1795.7738,0.0108429054,-0.02797479,10.17114,0.328039765,1,1,1401.12134,0.0117113767,-0.0280179437,10.1801147,0.304739654,1,1,1803.78589,0.0109962793,-0.0280185789,10.1726885,0.313374728,1
0.519999564,0,0,0,0,0,0,0,0,0,0,2.7348032,0,0,12.6,20,49408,0.0199999921,4,0.0332,0.0162,0.0072,1,2243.11182,0.009949365,0.0874672458,10.15295,0.3364033,1,1,929.4054,0.0123325512,0.08746388,10.1773,0.3082282,1,1,2228.46558,0.0101117454,0.08753857,10.1545916,0.3236936,1,1,971.069031,0.0123926606,0.08753534,10.1778965,0.296726137,1
0.539999545,0,0,0,0,0,0,0,0,0,0,2.73517275,0,0,12.6,20,49408,0.0199999921,4,0.0321,0.015,0.0075,1,0,0.014643901,-0.2216455,10.1942577,0.287413269,1,1,3263.43018,0.009235838,-0.221802875,10.1327276,0.3550251,1,1,0,0.0145848552,-0.2229632,10.19351,0.278662622,1,1,3200.12476,0.009293612,-0.223114729,10.133462,0.343377054,1
0.5599995,0,0,0,0,0,0,0,0,0,0,2.73229265,0,0,12.6,20,49408,0.0199999921,4,0.0301,0.0141,0.0073,1,3750.28516,0.0123772863,0.282408863,10.1707172,0.3504051,1,1,0,0.0195385385,0.282889366,10.2252636,0.289327234,1,1,3686.19385,0.0123491874,0.279272676,10.1700649,0.341107428,1,1,0,0.0189395044,0.2797275,10.2196283,0.2826472,1
0.5799995,0,0,0,0,0,0,0,0,0,0,2.73174047,0,0,12.6,20,49408,0.0199999921,4,0.0254,0.0126,0.0051,1,0,0.0214670822,-0.298496336,10.2514544,0.280300438,1,1,3638.43848,0.0164044071,-0.298693538,10.1939106,0.348994136,1,1,0,0.0210813284,-0.2997235,10.2474375,0.276326448,1,1,3596.07153,0.0159239769,-0.299913049,10.1892357,0.342076,1
0.5999995,0,0,0,0,0,0,0,0,0,0,2.72791052,0,0,12.6,20,49408,0.0199999921,4,0.0245,0.0125,0.0046,1,3338.147,0.0181313176,0.267162472,10.2169838,0.332994252,1,1,0,0.0211079884,0.2675213,10.2331114,0.280026585,1,1,3323.636,0.01782207,0.2646857,10.2135859,0.32917127,1,1,0,0.0206686091,0.265025944,10.229002,0.2784742,1
0.619999468,0,0,0,0,0,0,0,0,0,0,2.72759771,0,0,12.6,20,49408,0.0199999921,4,0.0245,0.0123,0.005,1,0,0.0203530919,-0.2554541,10.23199,0.268610626,1,1,3091.21436,0.0181497913,-0.255720317,10.1992655,0.3260003,1,1,0,0.02022057,-0.257388234,10.2304325,0.269899756,1,1,3097.34131,0.0177870654,-0.257644951,10.19586,0.324829727,1
0.639999449,0,0,0,0,0,0,0,0,0,0,2.7246387,0,0,12.6,20,49408,0.0199999921,4,0.0276,0.0136,0.006,1,2970.88086,0.0177687313,0.231096536,10.1993341,0.312865764,1,1,0,0.0191882383,0.23134765,10.2024736,0.264942318,1,1,2988.243,0.01765833,0.229091257,10.19799,0.314452231,1,1,0,0.0190879554,0.229329526,10.2017069,0.268582821,1
0.65999943,0,0,0,0,0,0,0,0,0,0,2.72466636,0,0,12.6,20,49408,0.0199999921,4,0.0302,0.0148,0.0067,1,0,0.01882666,-0.239097208,10.2019062,0.2546221,1,1,2959.86963,0.0169400349,-0.239362225,10.1717405,0.309402078,1,1,0,0.0189251713,-0.241153792,10.20265,0.260659724,1,1,2980.033,0.0168552753,-0.241409615,10.171134,0.313092262,1
0.6799994,0,0,0,0,0,0,0,0,0,0,2.72194672,0,0,12.6,20,49408,0.0199999921,4,0.0302,0.0146,0.007,1,3006.60181,0.0166518968,0.230491444,10.1717434,0.301784277,1,1,0,0.0185459219,0.230757982,10.1789227,0.251883268,1,1,3024.95581,0.0167355984,0.228357509,10.17233,0.307491422,1,1,0,0.0186026823,0.228610262,10.1797428,0.2597292,1
0.6999994,0,0,0,0,0,0,0,0,0,0,2.72199583,0,0,12.6,20,49408,0.0199999921,4,0.0312,0.0146,0.0075,1,0,0.0189825036,-0.247771919,10.1850805,0.2448499,1,1,3066.11035,0.0163635574,-0.248007163,10.1492682,0.3010518,1,1,0,0.01914657,-0.249533787,10.1865129,0.254414141,1,1,3080.43872,0.01641585,-0.249760523,10.1499968,0.308207661,1
0.7199994,0,0,0,0,0,0,0,0,0,0,2.71911955,0,0,12.6,20,49408,0.0199999921,4,0.0315,0.0145,0.0077,1,3113.32813,0.0166120119,0.240281656,10.1547232,0.296280771,1,1,0,0.0190301184,0.24059777,10.1655035,0.24380219,1,1,3123.87671,0.0167577956,0.237854689,10.1558933,0.3048145,1,1,0,0.01908892,0.238154188,10.1663771,0.254585,1
0.739999354,0,0,0,0,0,0,0,0,0,0,2.71914,0,0,12.6,20,49408,0.0199999921,4,0.0294,0.0137,0.0071,1,0,0.0195660517,-0.2561064,10.1732521,0.239233822,1,1,3141.87842,0.0165524688,-0.256309867,10.135129,0.2961589,1,1,0,0.0197015144,-0.257581443,10.1744308,0.25116238,1,1,3148.9502,0.0166133139,-0.257777333,10.1359081,0.305647969,1
0.759999335,0,0,0,0,0,0,0,0,0,0,2.71614385,0,0,12.6,20,49408,0.0199999921,4,0.0284,0.0138,0.0061,1,3155.16577,0.01689049,0.245053217,10.1420155,0.2925843,1,1,0,0.01946259,0.24540253,10.1531963,0.23897621,1,1,3159.79565,0.0170180444,0.242424071,10.1429787,0.302994251,1,1,0,0.0194811337,0.242754787,10.1536913,0.2516836,1
0.7799993,0,0,0,0,0,0,0,0,0,0,2.71616936,0,0,12.6,20,49408,0.0199999921,4,0.0269,0.0134,0.0055,1,0,0.01985706,-0.258955538,10.1603565,0.2357602,1,1,3160.32715,0.0167331863,-0.259135932,10.1221828,0.292503476,1,1,0,0.0199508313,-0.260248959,10.1611395,0.249211311,1,1,3162.67627,0.0167646427,-0.260422468,10.1226473,0.3035224,1
0.7999993,0,0,0,0,0,0,0,0,0,0,2.71313429,0,0,12.6,20,49408,0.0199999921,4,0.0307,0.0148,0.0073,1,3162.55981,0.0169873424,0.246104479,10.1287041,0.28979215,1,1,0,0.0196160562,0.2464713,10.1397715,0.235737026,1,1,3163.139,0.0170834083,0.243355319,10.1293383,0.3014038,1,1,0,0.0195989013,0.243702516,10.139925,0.249665633,1
0.8199993,0,0,0,0,0,0,0,0,0,0,2.7131784,0,0,12.6,20,49408,0.0199999921,4,0.0306,0.0145,0.007,1,0,0.0199474618,-0.2599558,10.1468153,0.233373374,1,1,3165.201,0.01673975,-0.260118932,10.10856,0.289844453,1,1,0,0.0200079381,-0.2611212,10.1472807,0.2477659,1,1,3163.8916,0.0167441871,-0.2612781,10.1087389,0.301816046,1
0.839999259,0,0,0,0,0,0,0,0,0,0,2.710121,0,0,12.6,20,49408,0.0199999921,4,0.0399,0.0191,0.0093,1,3168.64258,0.0169599466,0.246715978,10.1150646,0.287901,1,1,0,0.01966736,0.2470951,10.1264334,0.2334694,1,1,3165.82373,0.0170304831,0.243882149,10.1154337,0.300231218,1,1,0,0.019621104,0.24424082,10.1263075,0.248132139,1
0.859999239,0,0,0,0,0,0,0,0,0,0,2.71018,0,0,12.6,20,49408,0.0199999921,4,0.0372,0.0176,0.0088,1,0,0.0200044475,-0.261060119,10.1338577,0.231758744,1,1,3172.878,0.01669354,-0.2612096,10.0951824,0.2880997,1,1,0,0.0200378746,-0.2621234,10.1340656,0.246693015,1,1,3168.46875,0.0166757237,-0.262267083,10.095129,0.300619334,1
0.8799992,0,0,0,0,0,0,0,0,0,0,2.70709324,0,0,12.6,20,49408,0.0199999921,4,0.0323,0.0153,0.0079,1,3176.90039,0.0169305913,0.247550949,10.1020584,0.2867351,1,1,0,0.0197146088,0.247939318,10.1138477,0.231947154,1,1,3171.28223,0.0169803668,0.244657844,10.1022129,0.2994557,1,1,0,0.0196437743,0.245025158,10.1134844,0.247015551,1
0.8999992,0,0,0,0,0,0,0,0,0,0,2.70716476,0,0,12.6,20,49408,0.0199999921,4,0.0308,0.0147,0.0072,1,0,0.0200650617,-0.262197226,10.1216259,0.230728909,1,1,3180.46362,0.0166668259,-0.2623362,10.0825624,0.286995023,1,1,0,0.0200762171,-0.263181657,10.1216221,0.245943,1,1,3173.64551,0.016629871,-0.2633152,10.08231,0.299798429,1
0.9199992,0,0,0,0,0,0,0,0,0,0,2.704048,0,0,12.6,20,49408,0.0199999921,4,0.0354,0.0165,0.0091,1,3183.181,0.01692539,0.24826993,10.08977,0.286019176,1,1,0,0.0197600722,0.248664081,10.1018581,0.230962366,1,1,3175.536,0.01695787,0.24534215,10.0897493,0.298925549,1,1,0,0.0196694583,0.245714962,10.1013031,0.246228427,1
