elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
0.7999993,637.138367,0.6999995,0.00770723633,42.87902,624.722961,1,0,1.30014038,0.3714687,6.920496,0.002358939,0,0,12.5656109,20.82317,0,0.0199999921,4,0.0307,0.0133,0.0065,1,1603.878,0.0298432056,8.2815086E-07,0.09524838,0.31656158,1,1,1603.86609,0.0298432074,8.2815086E-07,0.09524838,0.316561252,1,1,1584.38538,0.0298432056,8.22776258E-07,0.09524838,0.316028118,1,1,1584.37341,0.0298432074,8.22776258E-07,0.09524838,0.3160278,1
0.8199993,667.3284,0.7999994,0.009863103,51.22511,655.646545,1,0,1.22331989,0.349519968,8.856296,0.00192661537,0,0,12.566412,20.870636,0,0.0199999921,4,0.0361,0.0158,0.0081,1,1595.56738,0.0263801254,-3.033274E-06,0.0896208659,0.316564232,1,1,1595.5896,0.0263799187,-3.033274E-06,0.08962014,0.31656456,1,1,1592.66089,0.0260625537,-3.01597447E-06,0.08845618,0.3160248,1,1,1592.68323,0.026062347,-3.01597447E-06,0.08845546,0.316025138,1
0.839999259,704.5234,0.8999993,0.0122123891,60.7192879,692.105042,1,0,1.30044878,0.3715568,10.9657707,0.00159074739,0,0,12.5672131,20.9180813,0,0.0199999921,4,0.0345,0.0158,0.0073,1,1593.1,0.0271928161,1.13293418E-05,0.09527031,0.316499,1,1,1593.02881,0.0271931961,1.13293418E-05,0.0952716246,0.316497326,1,1,1595.20886,0.0271222778,1.12871867E-05,0.0950116143,0.3160917,1,1,1595.15051,0.02712266,1.12871867E-05,0.09501293,0.316090375,1
0.859999239,747.561035,0.95,0.014744997,65.48616,734.78595,1,0,1.33779955,0.382228434,13.2398548,0.000935654039,0,0,12.5680141,20.96551,0,0.0199999921,4,0.0336,0.0145,0.0073,1,1590.82312,0.0270021185,-3.54032563E-05,0.09800941,0.316380441,1,1,1591.02148,0.0270009022,-3.54032563E-05,0.09800517,0.316384435,1,1,1597.25232,0.0270313248,-3.529057E-05,0.0981165245,0.316205263,1,1,1597.42749,0.02703032,-3.529057E-05,0.09811306,0.316208929,1
0.8799992,791.544861,0.95,0.01745246,66.54607,778.345032,1,0,1.38228989,0.394939959,15.6709442,4.16120347E-05,0,0,12.5688152,21.01292,0,0.0199999921,4,0.0338,0.0147,0.0077,1,1589.53625,0.0268181171,0.000111321009,0.101260781,0.316243023,1,1,1588.91492,0.02682149,0.000111321009,0.101272523,0.316229463,1,1,1599.31335,0.0269249938,0.000110997062,0.101652741,0.31635958,1,1,1598.72632,0.026928,0.000110997062,0.101663157,0.316346675,1
0.8999992,836.1386,0.95,0.0203275457,67.62072,822.446533,1,0,1.43382859,0.409665316,18.2525482,0.00112610555,0,0,12.5696163,21.06031,0,0.0199999921,4,0.0273,0.0126,0.0048,1,1586.70166,0.0265636072,-0.000347809226,0.105060816,0.316046983,1,1,1588.60535,0.0265529845,-0.000347809226,0.105023958,0.3160874,1,1,1599.67944,0.02673068,-0.000346749031,0.1056736,0.316502631,1,1,1601.50159,0.0267206226,-0.000346749031,0.10563872,0.316541374,1
0.9199992,881.3435,0.95,0.02336397,68.71013,867.0556,1,0,1.49622083,0.427491665,20.97902,0.00256358879,0,0,12.5704174,21.1076851,0,0.0199999921,4,0.0306,0.0133,0.0066,1,1589.06555,0.0262463875,0.00108603656,0.109556742,0.315942675,1,1,1583.122,0.0262790285,0.00108603656,0.109669745,0.315814853,1,1,1605.01111,0.0264700726,0.00108264957,0.110376954,0.316771865,1,1,1599.313,0.0265013184,0.00108264957,0.110485129,0.316649318,1
0.939999163,927.2559,0.95,0.0247063469,69.81607,912.253357,1,0,1.57105815,0.448873758,22.3949451,0.004316947,0,0,12.5712185,21.1550369,0,0.0199999921,4,0.0297,0.0132,0.0062,1,1575.23022,0.0259932987,-0.00339233316,0.115272388,0.315474123,1,1,1593.764,0.02589114,-0.00339233316,0.114919282,0.315871149,1,1,1594.87183,0.0262692422,-0.00338144135,0.116284862,0.316726476,1,1,1612.62292,0.0261713136,-0.00338144135,0.115946352,0.317106634,1
0.959999144,973.980652,0.95,0.0243144166,70.94102,958.1339,1,0,1.65946591,0.4741331,22.3949451,0.00642552273,0,0,12.57202,21.2023525,0,0.0199999921,4,0.031,0.014,0.0068,1,1612.48352,0.0257088058,0.0105930734,0.121021792,0.31608972,1,1,1554.56677,0.026028119,0.0105930734,0.1221234,0.314846963,1,1,1632.45557,0.026049478,0.010557984,0.12226972,0.3177159,1,1,1577.01843,0.0263552852,0.010557984,0.123324752,0.316526473,1
0.9799991,1021.53204,0.95,0.0239281151,72.08587,1004.816,1,0,1.75050378,0.500143945,22.3949451,0.0100393575,0,0,12.5728207,21.2496338,0,0.0199999921,4,0.0338,0.0152,0.0072,1,1492.88135,0.0264733024,-0.0330792554,0.129964262,0.31334722,1,1,1673.72913,0.0254730638,-0.0330792554,0.1265198,0.3172252,1,1,1518.34521,0.02682184,-0.0329661779,0.131247312,0.315446,1,1,1691.43823,0.02586444,-0.0329661779,0.127950355,0.3191577,1
