elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
3.34002876,904.2334,0,0,10.0598049,904.2334,0,0,0,0,0,0,0,0,12.6,26.7597427,49152,0.0199999921,4,0.0335,0.0215,0.0011,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.36002922,904.3628,0,0,10.0544243,904.3628,0,0,0,0,0,0,0,0,12.6,26.8029976,49152,0.0199999921,4,0.0342,0.0213,0.0014,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.38002968,904.4877,0,0,10.0492277,904.4877,0,0,0,0,0,0,0,0,12.6,26.8462219,49152,0.0199999921,4,0.0253,0.0147,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.40003014,904.6083,0,0,10.0442114,904.6083,0,0,0,0,0,0,0,0,12.6,26.8894157,49152,0.0199999921,4,0.0242,0.0143,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.42003059,904.724854,0,0,10.03936,904.724854,0,0,0,0,0,0,0,0,12.6,26.932579,49152,0.0199999921,4,0.0258,0.015,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.440031,904.8374,0,0,10.0346756,904.8374,0,0,0,0,0,0,0,0,12.6,26.9757118,49152,0.0199999921,4,0.025,0.0145,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.46003151,904.9462,0,0,10.03015,904.9462,0,0,0,0,0,0,0,0,12.6,27.0188141,49152,0.0199999921,4,0.025,0.0147,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.480032,905.0513,0,0,10.0257778,905.0513,0,0,0,0,0,0,0,0,12.6,27.0618877,49152,0.0199999921,4,0.0254,0.015,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.50003242,905.152832,0,0,10.0215521,905.152832,0,0,0,0,0,0,0,0,12.6,27.1049366,49152,0.0199999921,4,0.026,0.0151,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.520033,905.2509,0,0,10.01747,905.2509,0,0,0,0,0,0,0,0,12.6,27.1479549,49152,0.0199999921,4,0.0251,0.0142,0.0012,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.54003334,905.3455,0,0,10.0135307,905.3455,0,0,0,0,0,0,0,0,12.6,27.1909428,49152,0.0199999921,4,0.0243,0.0141,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.5600338,905.436951,0,0,10.0097246,905.436951,0,0,0,0,0,0,0,0,12.6,27.2339,49152,0.0199999921,4,0.027,0.0155,0.0013,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.58003426,905.525269,0,0,10.0060463,905.525269,0,0,0,0,0,0,0,0,12.6,27.2768269,49152,0.0199999921,4,0.0255,0.0149,0.001,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.60003471,905.610657,0,0,10.002492,905.610657,0,0,0,0,0,0,0,0,12.6,27.3197231,49152,0.0199999921,4,0.0269,0.0155,0.0012,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
