elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
4.320051,2444.87329,0,0,0,2444.87329,0,0,0,0,0,0.936421931,0,0,12.6,28.8987923,49152,0.0199999921,4,0.0296,0.0138,0.0064,1,3193.884,0.04375255,0.712584138,3.56271529,0.284918457,1,1,0,0.0536966324,0.712584138,3.60626435,0.229111969,1,1,3182.54858,0.0434923768,0.7161597,3.56191254,0.2976242,1,1,0,0.0536353,0.7161597,3.60588765,0.2442095,1
4.34005165,2420.12427,0,0,0,2420.12427,0,0,0,0,0,0.930717766,0,0,12.6,28.9405518,49152,0.0199999921,4,0.0396,0.0197,0.0088,1,0,0.0526759624,-0.674451649,3.58602667,0.229111969,1,1,3193.88232,0.0445792079,-0.6744516,3.57475543,0.284918129,1,1,0,0.052287817,-0.6651465,3.58499837,0.244210809,1,1,3182.62573,0.04459393,-0.6651465,3.57441473,0.297625184,1
4.360052,2395.41626,0,0,0,2395.41626,0,0,0,0,0,0.9343679,0,0,12.6,28.98228,49152,0.0199999921,4,0.0317,0.0144,0.0072,1,3193.94336,0.04374832,0.71272,3.55511665,0.2849198,1,1,0,0.0536993742,0.71272,3.598575,0.2291113,1,1,3182.58447,0.043489337,0.7162369,3.554316,0.297625184,1,1,0,0.05363655,0.716236949,3.59819555,0.2442085,1
4.38005257,2370.749,0,0,0,2370.749,0,0,0,0,0,0.928635,0,0,12.6,29.02398,49152,0.0199999921,4,0.0323,0.0149,0.0076,1,0,0.0526725054,-0.674338341,3.57843328,0.229112968,1,1,3193.87939,0.0445795059,-0.674338341,3.56706452,0.284917474,1,1,0,0.0522854328,-0.665089548,3.57740641,0.24421148,1,1,3182.62134,0.0445930362,-0.665089548,3.566722,0.2976242,1
4.400053,2346.123,0,0,0,2346.123,0,0,0,0,0,0.9323144,0,0,12.6,29.0656548,49152,0.0199999921,4,0.0323,0.0147,0.0076,1,3193.93579,0.04374492,0.7128309,3.54752517,0.284920454,1,1,0,0.0537011623,0.7128309,3.5908916,0.229110971,1,1,3182.5874,0.0434868336,0.7162916,3.54672551,0.29762584,1,1,0,0.05363691,0.716291547,3.590509,0.244208172,1
4.42005348,2321.538,0,0,0,2321.538,0,0,0,0,0,0.9265535,0,0,12.6,29.1073,49152,0.0199999921,4,0.0313,0.0147,0.0069,1,0,0.05266881,-0.674226761,3.57084274,0.229112968,1,1,3193.86572,0.044580996,-0.6742267,3.55938,0.284916818,1,1,0,0.0522832274,-0.665035069,3.569819,0.244211152,1,1,3182.60669,0.0445932746,-0.665035,3.559035,0.297623515,1
4.440054,2296.994,0,0,0,2296.994,0,0,0,0,0,0.930262148,0,0,12.6,29.1489143,49152,0.0199999921,4,0.0256,0.0121,0.0047,1,3193.91187,0.0437410474,0.7129359,3.53993678,0.2849198,1,1,0,0.05370289,0.7129359,3.58321047,0.229111642,1,1,3182.58569,0.04348427,0.716339469,3.53913951,0.2976255,1,1,0,0.0536371469,0.716339469,3.582825,0.244208828,1
4.4600544,2272.491,0,0,0,2272.491,0,0,0,0,0,0.9244733,0,0,12.6,29.1904984,49152,0.0199999921,4,0.0355,0.0157,0.009,1,0,0.0526651144,-0.6741164,3.56325579,0.229111969,1,1,3193.88062,0.04458326,-0.6741164,3.55169773,0.2849178,1,1,0,0.05228138,-0.66498363,3.56223631,0.244210154,1,1,3182.623,0.04459417,-0.66498363,3.55135083,0.297624528,1
4.480055,2248.02881,0,0,0,2248.02881,0,0,0,0,0,0.928211153,0,0,12.6,29.2320518,49152,0.0199999921,4,0.0318,0.0146,0.0074,1,3193.91919,0.04373765,0.7130518,3.53235221,0.284919143,1,1,0,0.0537052751,0.7130518,3.57553124,0.2291123,1,1,3182.569,0.0434823632,0.716396749,3.5315578,0.2976242,1,1,0,0.0536381,0.716396749,3.57514286,0.244208828,1
4.50005531,2223.607,0,0,0,2223.607,0,0,0,0,0,0.9223944,0,0,12.6,29.2735786,49152,0.0199999921,4,0.0343,0.0158,0.0079,1,0,0.05266124,-0.6739994,3.55567265,0.2291123,1,1,3193.897,0.0445832,-0.6739995,3.54401731,0.2849188,1,1,0,0.05227852,-0.6649231,3.5546546,0.244209826,1,1,3182.635,0.044592917,-0.6649231,3.54366827,0.297624856,1
4.520056,2199.226,0,0,0,2199.226,0,0,0,0,0,0.9261615,0,0,12.6,29.3150787,49152,0.0199999921,4,0.0323,0.0148,0.0078,1,3193.93286,0.0437335968,0.713174641,3.52477121,0.2849198,1,1,0,0.05370736,0.713174641,3.5678606,0.229111969,1,1,3182.57959,0.0434792042,0.71646297,3.52397776,0.2976242,1,1,0,0.0536386371,0.71646297,3.56746912,0.244208172,1
