assetPath,guid,category,domains,excludedByConfig,dirtyWorkingTree,reasons
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Bushes/Models/Textures/T_Grey_willow_MT_AO_SM.tga,99cd2e3ef79b9b44a8b50154b5b1ca64,HDRP Mask Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Bushes/Models/Textures/T_Grey_willow_N.tga,fdffb75f2c5e9de41b37d64081b73049,Normal Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Bushes/Models/Textures/T_Grey_willow_TRANS.tga,43b8699627ca1c74788aea3be6cd8f50,Base Color / Albedo,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Bushes/Models/Textures/T_maple_bush_MT_AO_SM.tga,9ccb66d1add79f848abae69177ef8905,Ambient Occlusion,Vegetation;World,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Bushes/Models/Textures/T_Willow_Bush_02_Cross_A_T.png,b2238a88dc29ee0429aeb9ea689be2cf,Base Color / Albedo,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Bushes/Models/Textures/T_Willow_Bush_02_Cross_N.png,6e6a7eea391a10d4f8a8e9e7b31e7767,Normal Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Models/Textures/T_detail_meadow_grass_01_A_M.tga,118970ee14c725f4d964f32ee70dea6f,Base Color / Albedo,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Models/Textures/T_detail_meadow_grass_01_AO_SM.tga,fef5d08970dcd0842a3c6baa5371ea9e,HDRP Mask Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Models/Textures/T_detail_meadow_grass_01_N.png,5dfa928cbada5a94d806b9c565e941d5,Normal Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Models/Textures/T_detail_meadow_grass_02_A_M.tga,9db1a1b76a8453d43b818d5e4ffc9f38,Base Color / Albedo,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Models/Textures/T_detail_meadow_grass_02_AO_SM.tga,40e153426f7a9d34d84918f9fc93f44d,HDRP Mask Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Models/Textures/T_detail_meadow_grass_02_N.png,ba4535cc893235846b9376f0215fbda1,Normal Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Models/Textures/T_grass_meadow_01_A_M.tga,30fe5bf2a74482243a9f79807c492dfb,Base Color / Albedo,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Models/Textures/T_grass_meadow_01_AO_SM.tga,3c69e2cc8f479c544902360b3052677c,HDRP Mask Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Models/Textures/T_grass_meadow_01_N.png,a98c1ce788ade8c4da6617a8c9c88cbe,Normal Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Models/Textures/T_grass_meadow_01_T.tga,56bee3a72466e8644ad9efabcb873bb8,Base Color / Albedo,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Models/Textures/T_grass_meadow_02_A_M.tga,e6cae90bb46c30e4b9237b53690d629b,Base Color / Albedo,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Models/Textures/T_grass_meadow_02_AO_SM.tga,3dc2b9bbd07f6774ea5f077d4337b74b,HDRP Mask Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Models/Textures/T_grass_meadow_02_N.png,a3e8234d5ec848f41be9cb0263d0bdd9,Normal Map,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Grass/Models/Textures/T_grass_meadow_02_T.tga,eeadce77e3a7819448e287b5a4cea291,Base Color / Albedo,Vegetation,True,True,Asset or .meta has a concurrent working-tree change.
Assets/Tree_Textures/diffuse.png,338476b67d4c6ee4da29f47bbbed5406,Base Color / Albedo,Vegetation,False,True,Asset or .meta has a concurrent working-tree change.
Assets/Tree_Textures/normal_specular.png,1c26b9657eae8024297dad3a5088c8b5,Alpha Mask / Cutout,Vegetation,False,True,Asset or .meta has a concurrent working-tree change.
Assets/Tree_Textures/shadow.png,7e2548b992a17ac40aacd920d9f86834,Unknown / Manual Review,Vegetation,False,True,No authoritative Unity/material classification was found. | Asset or .meta has a concurrent working-tree change.
Assets/Tree_Textures/translucency_gloss.png,965793655601c44438e723e0668aa55f,Alpha Mask / Cutout,Vegetation,False,True,Asset or .meta has a concurrent working-tree change.
Assets/TutorialInfo/Icons/HDRP.png,d19680cd422524695938fbe55cc3b3bd,Unknown / Manual Review,Unassigned,False,False,No authoritative Unity/material classification was found.
Assets/TutorialInfo/Icons/Help_Icon.png,9266273b8f123004195741f969177dda,Unknown / Manual Review,Unassigned,False,False,No authoritative Unity/material classification was found.
Assets/Wwise/API/Editor/WwiseWindows/BrowserIcon.png,592b8e6163baf234eaec97c1c8fb4662,Unknown / Manual Review,Unassigned,True,False,No authoritative Unity/material classification was found.
Assets/Wwise/API/Editor/WwiseWindows/BrowserIcons/GraphNode_CollapseAll.png,8eb96b44bfc88614591a1f48264a5aeb,Unknown / Manual Review,Unassigned,True,False,No authoritative Unity/material classification was found.
Assets/Wwise/API/Editor/WwiseWindows/BrowserIcons/GraphNode_ExpandAll.png,a34c2a27267bce94c84b66bc30fa338d,Unknown / Manual Review,Unassigned,True,False,No authoritative Unity/material classification was found.
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/acoustictexture_nor.png,0eb5937ff37fa3d44b97bdf4bd1be8e7,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/auxbus_nor.png,7abf25301ac59fe4fa15beee2ecb55a1,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/blank.png,b09ca9617efd89249aa5c7f6ad2a3774,Alpha Mask / Cutout,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/bus_nor.png,75cf48d081f352d4b899c4c5caddb42e,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/event_nor.png,07e6d6b2070967e418ac0afe39fc50df,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/folder_nor.png,a7c95133b0c25f74fae906d65ac3e209,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/gameparameter_nor.png,b95326e32f1bc2741a41c0d1dd304073,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/physical_folder_nor.png,fe3c7f468dafbbf499260e08ea7a23ee,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/soundbank_nor.png,7085b3257ba124144929a5db4f89f456,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/state_nor.png,afde0180fbfda614087d0ac255baa1bb,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/stategroup_nor.png,b5135ddcbd2e3914bab30f4cff19f53c,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/switch_nor.png,84411d5fc50e89041bc2e4a3e169a607,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/switchgroup_nor.png,8eb8323904875a3448ab9d28e712cac1,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/trigger_nor.png,735a405a7924a3443b5ed9c517ec2012,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/workunit_nor.png,d62ff821fde769a4ba0ec3958c02a761,Normal Map,Vegetation,True,False,
Assets/Wwise/API/Editor/WwiseWindows/TreeViewIcons/wproj.png,52e4c644f280b8044a22569a472eafa7,Alpha Mask / Cutout,Vegetation,True,False,
Assets/Wwise/Gizmos/wwise_white_on_gray.png,7bfb63faec67a734ea86144dbe22306c,Unknown / Manual Review,Unassigned,True,False,No authoritative Unity/material classification was found.
Assets/Wwise/Gizmos/WwiseAudioSpeaker.png,442a223ef0dde2d489168090cb1f9e1a,Unknown / Manual Review,Unassigned,True,False,No authoritative Unity/material classification was found.
